"ID";"quesito";"nota"
"d2ee7956";"Interior";10
"d2ee7956";"Porta-malas";8
"d2ee7956";"Desempenho";10
"d2ee7956";"Motor";4
"d2ee7956";"Câmbio";6
"d2ee7956";"Freios";7
"d2ee7956";"Suspensão";7
"d2ee7956";"Consumo";10
"d2ee7956";"Estabilidade";7
"d2ee7956";"Custo-Benefício";6
"d2ee7956";"Recomendação";10
"47f15db9";"Estilo";9
"47f15db9";"Acabamento";9
"47f15db9";"Posição de dirigir";8
"47f15db9";"Instrumentos";8
"47f15db9";"Interior";9
"47f15db9";"Porta-malas";9
"47f15db9";"Desempenho";8
"47f15db9";"Motor";8
"47f15db9";"Câmbio";10
"47f15db9";"Freios";10
"47f15db9";"Suspensão";9
"47f15db9";"Consumo";7
"47f15db9";"Estabilidade";9
"47f15db9";"Custo-Benefício";9
"47f15db9";"Recomendação";9
"d2a4ac4d";"Estilo";10
"d2a4ac4d";"Acabamento";10
"d2a4ac4d";"Posição de dirigir";8
"d2a4ac4d";"Instrumentos";10
"d2a4ac4d";"Interior";10
"d2a4ac4d";"Porta-malas";7
"d2a4ac4d";"Desempenho";9
"d2a4ac4d";"Motor";10
"d2a4ac4d";"Câmbio";10
"d2a4ac4d";"Freios";10
"d2a4ac4d";"Suspensão";10
"d2a4ac4d";"Consumo";10
"d2a4ac4d";"Estabilidade";10
"d2a4ac4d";"Custo-Benefício";7
"d2a4ac4d";"Recomendação";10
"d861be28";"Estilo";10
"d861be28";"Acabamento";9
"d861be28";"Posição de dirigir";9
"d861be28";"Instrumentos";10
"d861be28";"Interior";10
"d861be28";"Porta-malas";10
"d861be28";"Desempenho";10
"d861be28";"Motor";10
"d861be28";"Câmbio";9
"d861be28";"Freios";10
"d861be28";"Suspensão";9
"d861be28";"Consumo";10
"d861be28";"Estabilidade";9
"d861be28";"Custo-Benefício";9
"d861be28";"Recomendação";10
"eebb2b9d";"Estilo";9
"eebb2b9d";"Acabamento";8
"eebb2b9d";"Posição de dirigir";9
"eebb2b9d";"Instrumentos";9
"eebb2b9d";"Interior";10
"eebb2b9d";"Porta-malas";9
"eebb2b9d";"Desempenho";8
"eebb2b9d";"Motor";9
"eebb2b9d";"Câmbio";10
"eebb2b9d";"Freios";10
"eebb2b9d";"Suspensão";10
"eebb2b9d";"Consumo";8
"eebb2b9d";"Estabilidade";10
"eebb2b9d";"Custo-Benefício";10
"eebb2b9d";"Recomendação";9
"4a732cdc";"Estilo";2
"4a732cdc";"Acabamento";0
"4a732cdc";"Posição de dirigir";3
"4a732cdc";"Instrumentos";0
"4a732cdc";"Interior";6
"4a732cdc";"Porta-malas";3
"4a732cdc";"Desempenho";1
"4a732cdc";"Motor";4
"4a732cdc";"Câmbio";8
"4a732cdc";"Freios";5
"4a732cdc";"Suspensão";3
"4a732cdc";"Consumo";0
"4a732cdc";"Estabilidade";2
"4a732cdc";"Custo-Benefício";8
"4a732cdc";"Recomendação";0
"7fbacdfd";"Estilo";10
"7fbacdfd";"Acabamento";10
"7fbacdfd";"Posição de dirigir";8
"7fbacdfd";"Instrumentos";10
"7fbacdfd";"Interior";10
"7fbacdfd";"Porta-malas";9
"7fbacdfd";"Desempenho";6
"7fbacdfd";"Motor";9
"7fbacdfd";"Câmbio";10
"7fbacdfd";"Freios";10
"7fbacdfd";"Suspensão";10
"7fbacdfd";"Consumo";7
"7fbacdfd";"Estabilidade";9
"7fbacdfd";"Custo-Benefício";9
"7fbacdfd";"Recomendação";8
"6b0a4ba9";"Estilo";10
"6b0a4ba9";"Acabamento";8
"6b0a4ba9";"Posição de dirigir";10
"6b0a4ba9";"Instrumentos";10
"6b0a4ba9";"Interior";8
"6b0a4ba9";"Porta-malas";8
"6b0a4ba9";"Desempenho";8
"6b0a4ba9";"Motor";8
"6b0a4ba9";"Câmbio";10
"6b0a4ba9";"Freios";10
"6b0a4ba9";"Suspensão";10
"6b0a4ba9";"Consumo";8
"6b0a4ba9";"Estabilidade";10
"6b0a4ba9";"Custo-Benefício";8
"6b0a4ba9";"Recomendação";8
"0a23e4c2";"Estilo";10
"0a23e4c2";"Acabamento";8
"0a23e4c2";"Posição de dirigir";10
"0a23e4c2";"Instrumentos";10
"0a23e4c2";"Interior";8
"0a23e4c2";"Porta-malas";8
"0a23e4c2";"Desempenho";7
"0a23e4c2";"Motor";8
"0a23e4c2";"Câmbio";10
"0a23e4c2";"Freios";10
"0a23e4c2";"Suspensão";10
"0a23e4c2";"Consumo";8
"0a23e4c2";"Estabilidade";8
"0a23e4c2";"Custo-Benefício";10
"0a23e4c2";"Recomendação";10
"ea1bb67e";"Estilo";10
"ea1bb67e";"Acabamento";8
"ea1bb67e";"Posição de dirigir";8
"ea1bb67e";"Instrumentos";10
"ea1bb67e";"Interior";10
"ea1bb67e";"Porta-malas";10
"ea1bb67e";"Desempenho";8
"ea1bb67e";"Motor";8
"ea1bb67e";"Câmbio";9
"ea1bb67e";"Freios";8
"ea1bb67e";"Suspensão";10
"ea1bb67e";"Consumo";8
"ea1bb67e";"Estabilidade";8
"ea1bb67e";"Custo-Benefício";10
"ea1bb67e";"Recomendação";10
"f0b4c55b";"Estilo";10
"f0b4c55b";"Acabamento";8
"f0b4c55b";"Posição de dirigir";10
"f0b4c55b";"Instrumentos";10
"f0b4c55b";"Interior";10
"f0b4c55b";"Porta-malas";8
"f0b4c55b";"Desempenho";10
"f0b4c55b";"Motor";8
"f0b4c55b";"Câmbio";10
"f0b4c55b";"Freios";7
"f0b4c55b";"Suspensão";10
"f0b4c55b";"Consumo";8
"f0b4c55b";"Estabilidade";10
"f0b4c55b";"Custo-Benefício";10
"f0b4c55b";"Recomendação";10
"c77b4e23";"Estilo";10
"c77b4e23";"Acabamento";5
"c77b4e23";"Posição de dirigir";9
"c77b4e23";"Instrumentos";8
"c77b4e23";"Interior";9
"c77b4e23";"Porta-malas";7
"c77b4e23";"Desempenho";8
"c77b4e23";"Motor";10
"c77b4e23";"Câmbio";9
"c77b4e23";"Freios";9
"c77b4e23";"Suspensão";9
"c77b4e23";"Consumo";8
"c77b4e23";"Estabilidade";8
"c77b4e23";"Custo-Benefício";9
"c77b4e23";"Recomendação";9
"7c162894";"Estilo";9
"7c162894";"Acabamento";8
"7c162894";"Posição de dirigir";8
"7c162894";"Instrumentos";9
"7c162894";"Interior";9
"7c162894";"Porta-malas";9
"7c162894";"Desempenho";9
"7c162894";"Motor";7
"7c162894";"Câmbio";9
"7c162894";"Freios";10
"7c162894";"Suspensão";8
"7c162894";"Consumo";8
"7c162894";"Estabilidade";9
"7c162894";"Custo-Benefício";0
"7c162894";"Recomendação";5
"53ec9d6d";"Estilo";10
"53ec9d6d";"Acabamento";7
"53ec9d6d";"Posição de dirigir";9
"53ec9d6d";"Instrumentos";0
"53ec9d6d";"Interior";10
"53ec9d6d";"Porta-malas";9
"53ec9d6d";"Desempenho";9
"53ec9d6d";"Motor";2
"53ec9d6d";"Câmbio";10
"53ec9d6d";"Freios";0
"53ec9d6d";"Suspensão";6
"53ec9d6d";"Consumo";10
"53ec9d6d";"Estabilidade";9
"53ec9d6d";"Custo-Benefício";8
"53ec9d6d";"Recomendação";7
"2a565fef";"Estilo";10
"2a565fef";"Acabamento";10
"2a565fef";"Posição de dirigir";10
"2a565fef";"Instrumentos";9
"2a565fef";"Interior";9
"2a565fef";"Porta-malas";7
"2a565fef";"Desempenho";8
"2a565fef";"Motor";10
"2a565fef";"Câmbio";10
"2a565fef";"Freios";10
"2a565fef";"Suspensão";10
"2a565fef";"Consumo";8
"2a565fef";"Estabilidade";10
"2a565fef";"Custo-Benefício";9
"2a565fef";"Recomendação";10
"83fa9f65";"Estilo";10
"83fa9f65";"Acabamento";8
"83fa9f65";"Posição de dirigir";10
"83fa9f65";"Instrumentos";10
"83fa9f65";"Interior";10
"83fa9f65";"Porta-malas";8
"83fa9f65";"Desempenho";10
"83fa9f65";"Motor";10
"83fa9f65";"Câmbio";9
"83fa9f65";"Freios";10
"83fa9f65";"Suspensão";9
"83fa9f65";"Consumo";8
"83fa9f65";"Estabilidade";10
"83fa9f65";"Custo-Benefício";10
"83fa9f65";"Recomendação";10
"6941fce1";"Estilo";10
"6941fce1";"Acabamento";8
"6941fce1";"Posição de dirigir";9
"6941fce1";"Instrumentos";10
"6941fce1";"Interior";10
"6941fce1";"Porta-malas";8
"6941fce1";"Desempenho";9
"6941fce1";"Motor";9
"6941fce1";"Câmbio";10
"6941fce1";"Freios";10
"6941fce1";"Suspensão";8
"6941fce1";"Consumo";10
"6941fce1";"Estabilidade";10
"6941fce1";"Custo-Benefício";9
"6941fce1";"Recomendação";9
"b5703858";"Estilo";10
"b5703858";"Acabamento";9
"b5703858";"Posição de dirigir";10
"b5703858";"Instrumentos";9
"b5703858";"Interior";10
"b5703858";"Porta-malas";8
"b5703858";"Desempenho";10
"b5703858";"Motor";10
"b5703858";"Câmbio";10
"b5703858";"Freios";10
"b5703858";"Suspensão";9
"b5703858";"Consumo";10
"b5703858";"Estabilidade";10
"b5703858";"Custo-Benefício";10
"b5703858";"Recomendação";10
"f9f98b02";"Estilo";10
"f9f98b02";"Acabamento";9
"f9f98b02";"Posição de dirigir";10
"f9f98b02";"Instrumentos";8
"f9f98b02";"Interior";10
"f9f98b02";"Porta-malas";10
"f9f98b02";"Desempenho";9
"f9f98b02";"Motor";10
"f9f98b02";"Câmbio";10
"f9f98b02";"Freios";10
"f9f98b02";"Suspensão";10
"f9f98b02";"Consumo";8
"f9f98b02";"Estabilidade";10
"f9f98b02";"Custo-Benefício";10
"f9f98b02";"Recomendação";10
"774f1224";"Estilo";9
"774f1224";"Acabamento";7
"774f1224";"Posição de dirigir";8
"774f1224";"Instrumentos";7
"774f1224";"Interior";8
"774f1224";"Porta-malas";7
"774f1224";"Desempenho";8
"774f1224";"Motor";8
"774f1224";"Câmbio";9
"774f1224";"Freios";8
"774f1224";"Suspensão";8
"774f1224";"Consumo";8
"774f1224";"Estabilidade";8
"774f1224";"Custo-Benefício";8
"774f1224";"Recomendação";8
"ea9f472d";"Estilo";10
"ea9f472d";"Acabamento";6
"ea9f472d";"Posição de dirigir";8
"ea9f472d";"Instrumentos";8
"ea9f472d";"Interior";9
"ea9f472d";"Porta-malas";8
"ea9f472d";"Desempenho";8
"ea9f472d";"Motor";8
"ea9f472d";"Câmbio";9
"ea9f472d";"Freios";9
"ea9f472d";"Suspensão";8
"ea9f472d";"Consumo";6
"ea9f472d";"Estabilidade";6
"ea9f472d";"Custo-Benefício";7
"ea9f472d";"Recomendação";8
"8ddbb6f0";"Estilo";10
"8ddbb6f0";"Acabamento";7
"8ddbb6f0";"Posição de dirigir";10
"8ddbb6f0";"Instrumentos";10
"8ddbb6f0";"Interior";10
"8ddbb6f0";"Porta-malas";8
"8ddbb6f0";"Desempenho";9
"8ddbb6f0";"Motor";9
"8ddbb6f0";"Câmbio";10
"8ddbb6f0";"Freios";10
"8ddbb6f0";"Suspensão";10
"8ddbb6f0";"Consumo";8
"8ddbb6f0";"Estabilidade";10
"8ddbb6f0";"Custo-Benefício";9
"8ddbb6f0";"Recomendação";8
"0a0c692e";"Estilo";10
"0a0c692e";"Acabamento";8
"0a0c692e";"Posição de dirigir";10
"0a0c692e";"Instrumentos";10
"0a0c692e";"Interior";10
"0a0c692e";"Porta-malas";10
"0a0c692e";"Desempenho";10
"0a0c692e";"Motor";10
"0a0c692e";"Câmbio";9
"0a0c692e";"Freios";10
"0a0c692e";"Suspensão";9
"0a0c692e";"Consumo";10
"0a0c692e";"Estabilidade";9
"0a0c692e";"Custo-Benefício";10
"0a0c692e";"Recomendação";10
"bc5bec59";"Estilo";10
"bc5bec59";"Acabamento";0
"bc5bec59";"Posição de dirigir";7
"bc5bec59";"Instrumentos";7
"bc5bec59";"Interior";0
"bc5bec59";"Porta-malas";7
"bc5bec59";"Desempenho";9
"bc5bec59";"Motor";9
"bc5bec59";"Câmbio";0
"bc5bec59";"Freios";0
"bc5bec59";"Suspensão";0
"bc5bec59";"Consumo";8
"bc5bec59";"Estabilidade";0
"bc5bec59";"Custo-Benefício";5
"bc5bec59";"Recomendação";0
"a18bd1b2";"Estilo";10
"a18bd1b2";"Acabamento";10
"a18bd1b2";"Posição de dirigir";10
"a18bd1b2";"Instrumentos";9
"a18bd1b2";"Interior";10
"a18bd1b2";"Porta-malas";9
"a18bd1b2";"Desempenho";9
"a18bd1b2";"Motor";10
"a18bd1b2";"Câmbio";10
"a18bd1b2";"Freios";10
"a18bd1b2";"Suspensão";10
"a18bd1b2";"Consumo";10
"a18bd1b2";"Estabilidade";10
"a18bd1b2";"Custo-Benefício";10
"a18bd1b2";"Recomendação";10
"e446b3fb";"Estilo";10
"e446b3fb";"Acabamento";8
"e446b3fb";"Posição de dirigir";10
"e446b3fb";"Instrumentos";7
"e446b3fb";"Interior";9
"e446b3fb";"Porta-malas";8
"e446b3fb";"Desempenho";8
"e446b3fb";"Motor";9
"e446b3fb";"Câmbio";9
"e446b3fb";"Freios";10
"e446b3fb";"Suspensão";8
"e446b3fb";"Consumo";8
"e446b3fb";"Estabilidade";10
"e446b3fb";"Custo-Benefício";10
"e446b3fb";"Recomendação";10
"412b4b31";"Estilo";10
"412b4b31";"Acabamento";9
"412b4b31";"Posição de dirigir";10
"412b4b31";"Instrumentos";10
"412b4b31";"Interior";10
"412b4b31";"Porta-malas";9
"412b4b31";"Desempenho";9
"412b4b31";"Motor";9
"412b4b31";"Câmbio";10
"412b4b31";"Freios";10
"412b4b31";"Suspensão";10
"412b4b31";"Consumo";9
"412b4b31";"Estabilidade";10
"412b4b31";"Custo-Benefício";10
"412b4b31";"Recomendação";10
"916b95ba";"Estilo";9
"916b95ba";"Acabamento";10
"916b95ba";"Posição de dirigir";10
"916b95ba";"Instrumentos";10
"916b95ba";"Interior";10
"916b95ba";"Porta-malas";9
"916b95ba";"Desempenho";8
"916b95ba";"Motor";10
"916b95ba";"Câmbio";10
"916b95ba";"Freios";10
"916b95ba";"Suspensão";10
"916b95ba";"Consumo";9
"916b95ba";"Estabilidade";10
"916b95ba";"Custo-Benefício";9
"916b95ba";"Recomendação";10
"14d1100b";"Estilo";9
"14d1100b";"Acabamento";8
"14d1100b";"Posição de dirigir";9
"14d1100b";"Instrumentos";8
"14d1100b";"Interior";9
"14d1100b";"Porta-malas";7
"14d1100b";"Desempenho";8
"14d1100b";"Motor";8
"14d1100b";"Câmbio";9
"14d1100b";"Freios";9
"14d1100b";"Suspensão";9
"14d1100b";"Consumo";7
"14d1100b";"Estabilidade";8
"14d1100b";"Custo-Benefício";8
"14d1100b";"Recomendação";8
"46f19fb9";"Estilo";10
"46f19fb9";"Acabamento";10
"46f19fb9";"Posição de dirigir";10
"46f19fb9";"Instrumentos";9
"46f19fb9";"Interior";10
"46f19fb9";"Porta-malas";9
"46f19fb9";"Desempenho";10
"46f19fb9";"Motor";10
"46f19fb9";"Câmbio";10
"46f19fb9";"Freios";10
"46f19fb9";"Suspensão";10
"46f19fb9";"Consumo";10
"46f19fb9";"Estabilidade";10
"46f19fb9";"Custo-Benefício";10
"46f19fb9";"Recomendação";10
"37b2e2a3";"Estilo";9
"37b2e2a3";"Acabamento";8
"37b2e2a3";"Posição de dirigir";9
"37b2e2a3";"Instrumentos";8
"37b2e2a3";"Interior";9
"37b2e2a3";"Porta-malas";8
"37b2e2a3";"Desempenho";10
"37b2e2a3";"Motor";10
"37b2e2a3";"Câmbio";10
"37b2e2a3";"Freios";10
"37b2e2a3";"Suspensão";10
"37b2e2a3";"Consumo";10
"37b2e2a3";"Estabilidade";10
"37b2e2a3";"Custo-Benefício";10
"37b2e2a3";"Recomendação";10
"c48e9532";"Estilo";10
"c48e9532";"Acabamento";8
"c48e9532";"Posição de dirigir";10
"c48e9532";"Instrumentos";8
"c48e9532";"Interior";10
"c48e9532";"Porta-malas";9
"c48e9532";"Desempenho";9
"c48e9532";"Motor";10
"c48e9532";"Câmbio";10
"c48e9532";"Freios";10
"c48e9532";"Suspensão";10
"c48e9532";"Consumo";9
"c48e9532";"Estabilidade";10
"c48e9532";"Custo-Benefício";10
"c48e9532";"Recomendação";10
"6b3449e6";"Estilo";10
"6b3449e6";"Acabamento";8
"6b3449e6";"Posição de dirigir";9
"6b3449e6";"Instrumentos";9
"6b3449e6";"Interior";9
"6b3449e6";"Porta-malas";7
"6b3449e6";"Desempenho";9
"6b3449e6";"Motor";9
"6b3449e6";"Câmbio";10
"6b3449e6";"Freios";10
"6b3449e6";"Suspensão";9
"6b3449e6";"Consumo";9
"6b3449e6";"Estabilidade";9
"6b3449e6";"Custo-Benefício";9
"6b3449e6";"Recomendação";9
"46053ccd";"Estilo";10
"46053ccd";"Acabamento";8
"46053ccd";"Posição de dirigir";10
"46053ccd";"Instrumentos";10
"46053ccd";"Interior";10
"46053ccd";"Porta-malas";7
"46053ccd";"Desempenho";8
"46053ccd";"Motor";10
"46053ccd";"Câmbio";10
"46053ccd";"Freios";10
"46053ccd";"Suspensão";9
"46053ccd";"Consumo";8
"46053ccd";"Estabilidade";10
"46053ccd";"Custo-Benefício";9
"46053ccd";"Recomendação";10
"b0af7572";"Estilo";8
"b0af7572";"Acabamento";7
"b0af7572";"Posição de dirigir";8
"b0af7572";"Instrumentos";8
"b0af7572";"Interior";8
"b0af7572";"Porta-malas";8
"b0af7572";"Desempenho";7
"b0af7572";"Motor";10
"b0af7572";"Câmbio";10
"b0af7572";"Freios";10
"b0af7572";"Suspensão";9
"b0af7572";"Consumo";8
"b0af7572";"Estabilidade";8
"b0af7572";"Custo-Benefício";9
"b0af7572";"Recomendação";9
"facadbcc";"Estilo";5
"facadbcc";"Acabamento";5
"facadbcc";"Posição de dirigir";8
"facadbcc";"Instrumentos";6
"facadbcc";"Interior";8
"facadbcc";"Porta-malas";5
"facadbcc";"Desempenho";8
"facadbcc";"Motor";10
"facadbcc";"Câmbio";6
"facadbcc";"Freios";5
"facadbcc";"Suspensão";5
"facadbcc";"Consumo";8
"facadbcc";"Estabilidade";6
"facadbcc";"Custo-Benefício";10
"facadbcc";"Recomendação";10
"606c6e5a";"Estilo";8
"606c6e5a";"Acabamento";8
"606c6e5a";"Posição de dirigir";7
"606c6e5a";"Instrumentos";10
"606c6e5a";"Interior";5
"606c6e5a";"Porta-malas";5
"606c6e5a";"Desempenho";10
"606c6e5a";"Motor";10
"606c6e5a";"Câmbio";8
"606c6e5a";"Freios";6
"606c6e5a";"Suspensão";5
"606c6e5a";"Consumo";10
"606c6e5a";"Estabilidade";6
"606c6e5a";"Custo-Benefício";10
"606c6e5a";"Recomendação";10
"ea640514";"Estilo";7
"ea640514";"Acabamento";5
"ea640514";"Posição de dirigir";7
"ea640514";"Instrumentos";8
"ea640514";"Interior";3
"ea640514";"Porta-malas";2
"ea640514";"Desempenho";5
"ea640514";"Motor";8
"ea640514";"Câmbio";9
"ea640514";"Freios";9
"ea640514";"Suspensão";7
"ea640514";"Consumo";7
"ea640514";"Estabilidade";7
"ea640514";"Custo-Benefício";7
"ea640514";"Recomendação";7
"6cd62955";"Estilo";7
"6cd62955";"Acabamento";6
"6cd62955";"Posição de dirigir";5
"6cd62955";"Instrumentos";7
"6cd62955";"Interior";8
"6cd62955";"Porta-malas";8
"6cd62955";"Desempenho";4
"6cd62955";"Motor";9
"6cd62955";"Câmbio";8
"6cd62955";"Freios";8
"6cd62955";"Suspensão";8
"6cd62955";"Consumo";2
"6cd62955";"Estabilidade";4
"6cd62955";"Custo-Benefício";8
"6cd62955";"Recomendação";7
"44ba8fd1";"Estilo";8
"44ba8fd1";"Acabamento";7
"44ba8fd1";"Posição de dirigir";7
"44ba8fd1";"Instrumentos";2
"44ba8fd1";"Interior";3
"44ba8fd1";"Porta-malas";2
"44ba8fd1";"Desempenho";2
"44ba8fd1";"Motor";10
"44ba8fd1";"Câmbio";8
"44ba8fd1";"Freios";7
"44ba8fd1";"Suspensão";7
"44ba8fd1";"Consumo";10
"44ba8fd1";"Estabilidade";7
"44ba8fd1";"Custo-Benefício";10
"44ba8fd1";"Recomendação";10
"19f1d3b3";"Estilo";10
"19f1d3b3";"Acabamento";9
"19f1d3b3";"Posição de dirigir";8
"19f1d3b3";"Instrumentos";8
"19f1d3b3";"Interior";9
"19f1d3b3";"Porta-malas";8
"19f1d3b3";"Desempenho";8
"19f1d3b3";"Motor";8
"19f1d3b3";"Câmbio";8
"19f1d3b3";"Freios";8
"19f1d3b3";"Suspensão";10
"19f1d3b3";"Consumo";10
"19f1d3b3";"Estabilidade";9
"19f1d3b3";"Custo-Benefício";10
"19f1d3b3";"Recomendação";10
"1c763c8a";"Estilo";7
"1c763c8a";"Acabamento";7
"1c763c8a";"Posição de dirigir";8
"1c763c8a";"Instrumentos";9
"1c763c8a";"Interior";8
"1c763c8a";"Porta-malas";8
"1c763c8a";"Desempenho";7
"1c763c8a";"Motor";10
"1c763c8a";"Câmbio";9
"1c763c8a";"Freios";8
"1c763c8a";"Suspensão";8
"1c763c8a";"Consumo";9
"1c763c8a";"Estabilidade";8
"1c763c8a";"Custo-Benefício";10
"1c763c8a";"Recomendação";8
"acc4e0f8";"Estilo";7
"acc4e0f8";"Acabamento";1
"acc4e0f8";"Posição de dirigir";5
"acc4e0f8";"Instrumentos";5
"acc4e0f8";"Interior";5
"acc4e0f8";"Porta-malas";5
"acc4e0f8";"Desempenho";6
"acc4e0f8";"Motor";9
"acc4e0f8";"Câmbio";9
"acc4e0f8";"Freios";9
"acc4e0f8";"Suspensão";9
"acc4e0f8";"Consumo";10
"acc4e0f8";"Estabilidade";9
"acc4e0f8";"Custo-Benefício";9
"acc4e0f8";"Recomendação";9
"c369aa42";"Estilo";10
"c369aa42";"Acabamento";6
"c369aa42";"Posição de dirigir";7
"c369aa42";"Instrumentos";10
"c369aa42";"Interior";9
"c369aa42";"Porta-malas";8
"c369aa42";"Desempenho";7
"c369aa42";"Motor";9
"c369aa42";"Câmbio";9
"c369aa42";"Freios";9
"c369aa42";"Suspensão";8
"c369aa42";"Consumo";7
"c369aa42";"Estabilidade";6
"c369aa42";"Custo-Benefício";10
"c369aa42";"Recomendação";10
"cad00bfe";"Estilo";10
"cad00bfe";"Acabamento";4
"cad00bfe";"Posição de dirigir";8
"cad00bfe";"Instrumentos";6
"cad00bfe";"Interior";5
"cad00bfe";"Porta-malas";5
"cad00bfe";"Desempenho";7
"cad00bfe";"Motor";9
"cad00bfe";"Câmbio";9
"cad00bfe";"Freios";9
"cad00bfe";"Suspensão";9
"cad00bfe";"Consumo";10
"cad00bfe";"Estabilidade";7
"cad00bfe";"Custo-Benefício";10
"cad00bfe";"Recomendação";10
"49ed8cf0";"Estilo";9
"49ed8cf0";"Acabamento";8
"49ed8cf0";"Posição de dirigir";8
"49ed8cf0";"Instrumentos";8
"49ed8cf0";"Interior";7
"49ed8cf0";"Porta-malas";5
"49ed8cf0";"Desempenho";7
"49ed8cf0";"Motor";10
"49ed8cf0";"Câmbio";10
"49ed8cf0";"Freios";10
"49ed8cf0";"Suspensão";10
"49ed8cf0";"Consumo";7
"49ed8cf0";"Estabilidade";8
"49ed8cf0";"Custo-Benefício";10
"49ed8cf0";"Recomendação";10
"27ecf072";"Estilo";8
"27ecf072";"Acabamento";7
"27ecf072";"Posição de dirigir";6
"27ecf072";"Instrumentos";6
"27ecf072";"Interior";7
"27ecf072";"Porta-malas";6
"27ecf072";"Desempenho";8
"27ecf072";"Motor";8
"27ecf072";"Câmbio";7
"27ecf072";"Freios";7
"27ecf072";"Suspensão";7
"27ecf072";"Consumo";7
"27ecf072";"Estabilidade";7
"27ecf072";"Custo-Benefício";9
"27ecf072";"Recomendação";10
"71fd2ec2";"Estilo";8
"71fd2ec2";"Acabamento";9
"71fd2ec2";"Posição de dirigir";8
"71fd2ec2";"Instrumentos";8
"71fd2ec2";"Interior";7
"71fd2ec2";"Porta-malas";8
"71fd2ec2";"Desempenho";10
"71fd2ec2";"Motor";10
"71fd2ec2";"Câmbio";10
"71fd2ec2";"Freios";9
"71fd2ec2";"Suspensão";9
"71fd2ec2";"Consumo";7
"71fd2ec2";"Estabilidade";9
"71fd2ec2";"Custo-Benefício";8
"71fd2ec2";"Recomendação";9
"b8523d42";"Estilo";7
"b8523d42";"Acabamento";7
"b8523d42";"Posição de dirigir";5
"b8523d42";"Instrumentos";10
"b8523d42";"Interior";4
"b8523d42";"Porta-malas";4
"b8523d42";"Desempenho";3
"b8523d42";"Motor";5
"b8523d42";"Câmbio";4
"b8523d42";"Freios";8
"b8523d42";"Suspensão";4
"b8523d42";"Consumo";4
"b8523d42";"Estabilidade";5
"b8523d42";"Custo-Benefício";4
"b8523d42";"Recomendação";5
"7a1d533f";"Estilo";9
"7a1d533f";"Acabamento";10
"7a1d533f";"Posição de dirigir";10
"7a1d533f";"Instrumentos";10
"7a1d533f";"Interior";10
"7a1d533f";"Porta-malas";8
"7a1d533f";"Desempenho";10
"7a1d533f";"Motor";10
"7a1d533f";"Câmbio";9
"7a1d533f";"Freios";10
"7a1d533f";"Suspensão";9
"7a1d533f";"Consumo";9
"7a1d533f";"Estabilidade";9
"7a1d533f";"Custo-Benefício";10
"7a1d533f";"Recomendação";10
"52bae7b3";"Estilo";6
"52bae7b3";"Acabamento";2
"52bae7b3";"Posição de dirigir";4
"52bae7b3";"Instrumentos";4
"52bae7b3";"Interior";3
"52bae7b3";"Porta-malas";5
"52bae7b3";"Desempenho";4
"52bae7b3";"Motor";0
"52bae7b3";"Câmbio";5
"52bae7b3";"Freios";5
"52bae7b3";"Suspensão";5
"52bae7b3";"Consumo";2
"52bae7b3";"Estabilidade";4
"52bae7b3";"Custo-Benefício";3
"52bae7b3";"Recomendação";3
"f70c3e9b";"Estilo";9
"f70c3e9b";"Acabamento";7
"f70c3e9b";"Posição de dirigir";8
"f70c3e9b";"Instrumentos";8
"f70c3e9b";"Interior";5
"f70c3e9b";"Porta-malas";5
"f70c3e9b";"Desempenho";2
"f70c3e9b";"Motor";8
"f70c3e9b";"Câmbio";10
"f70c3e9b";"Freios";10
"f70c3e9b";"Suspensão";7
"f70c3e9b";"Consumo";7
"f70c3e9b";"Estabilidade";6
"f70c3e9b";"Custo-Benefício";7
"f70c3e9b";"Recomendação";8
"6b69f6e5";"Estilo";4
"6b69f6e5";"Acabamento";9
"6b69f6e5";"Posição de dirigir";8
"6b69f6e5";"Instrumentos";8
"6b69f6e5";"Interior";10
"6b69f6e5";"Porta-malas";9
"6b69f6e5";"Desempenho";5
"6b69f6e5";"Motor";9
"6b69f6e5";"Câmbio";9
"6b69f6e5";"Freios";8
"6b69f6e5";"Suspensão";10
"6b69f6e5";"Consumo";8
"6b69f6e5";"Estabilidade";6
"6b69f6e5";"Custo-Benefício";10
"6b69f6e5";"Recomendação";9
"c4f49c97";"Estilo";10
"c4f49c97";"Acabamento";7
"c4f49c97";"Posição de dirigir";8
"c4f49c97";"Instrumentos";9
"c4f49c97";"Interior";9
"c4f49c97";"Porta-malas";8
"c4f49c97";"Desempenho";9
"c4f49c97";"Motor";6
"c4f49c97";"Câmbio";6
"c4f49c97";"Freios";9
"c4f49c97";"Suspensão";7
"c4f49c97";"Consumo";10
"c4f49c97";"Estabilidade";8
"c4f49c97";"Custo-Benefício";8
"c4f49c97";"Recomendação";9
"490e0181";"Estilo";7
"490e0181";"Acabamento";6
"490e0181";"Posição de dirigir";7
"490e0181";"Instrumentos";9
"490e0181";"Interior";9
"490e0181";"Porta-malas";8
"490e0181";"Desempenho";8
"490e0181";"Motor";8
"490e0181";"Câmbio";6
"490e0181";"Freios";8
"490e0181";"Suspensão";8
"490e0181";"Consumo";9
"490e0181";"Estabilidade";8
"490e0181";"Custo-Benefício";7
"490e0181";"Recomendação";7
"fc97f20c";"Estilo";8
"fc97f20c";"Acabamento";6
